Causa_peaton,Condicion_fisica,Edad,Num_expediente,Sexo,Tipo_persona,Tipo_vehiculo
Desobedecer la señan del semáforo,Herido leve: Hospitalización hasta 24h,23,2017S009706,Mujer,Peatón,Motocicleta
Desobedecer la señan del semáforo,Herido leve: Hospitalización hasta 24h,28,2017S009706,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,26,2017S009707,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,32,2017S009709,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,51,2017S009710,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,41,2017S009711,Mujer,Conductor,Motocicleta
Cruzar por fuera paso de peatones,Herido leve: Con asistencia sanitaria en lugar de accidente,24,2017S009712,Mujer,Peatón,Ciclomotor
Cruzar por fuera paso de peatones,Herido leve: Hospitalización hasta 24h,55,2017S009712,Mujer,Conductor,Ciclomotor
No es debido al peatón,Herido leve: Hospitalización hasta 24h,32,2017S009713,Hombre,Conductor,Ciclomotor
No es debido al peatón,Herido leve: Hospitalización hasta 24h,43,2017S009714,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,52,2017S009714,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,54,2017S009715,Mujer,Pasajero,Taxi
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,52,2017S009715,Hombre,Pasajero,Taxi
No es debido al peatón,Herido leve: Rechaza asistencia sanitaria,23,2017S009716,Mujer,Conductor,Turismo
No es debido al peatón,Herido leve: Hospitalización hasta 24h,41,2017S009716,Mujer,Conductor,Turismo
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,19,2017S009718,Hombre,Conductor,Bicicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,81,2017S009719,Mujer,Peatón,Bicicleta
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,43,2017S009720,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,87,2017S009721,Hombre,Peatón,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,23,2017S009722,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido grave: Hospitalización superior a 24h,77,2017S009723,Mujer,Peatón,Bicicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,51,2017S009724,Hombre,Peatón,Turismo
No es debido al peatón,Herido leve: Hospitalización hasta 24h,19,2017S009725,Hombre,Conductor,Ciclomotor
No es debido al peatón,Herido leve: Rechaza asistencia sanitaria,31,2017S009725,Hombre,Conductor,Motocicleta
Desobedecer la señan del semáforo,Herido leve: Hospitalización hasta 24h,40,2017S009726,Mujer,Peatón,Motocicleta
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,42,2017S009727,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,39,2017S009728,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,33,2017S009729,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,20,2017S009730,Mujer,Pasajero,Turismo
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,23,2017S009730,Mujer,Pasajero,Turismo
No es debido al peatón,Herido leve: Hospitalización hasta 24h,26,2017S009731,Hombre,Conductor,Bicicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,26,2017S009732,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,28,2017S009733,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,20,2017S009734,Hombre,Conductor,Ciclomotor
No es debido al peatón,Herido leve: Hospitalización hasta 24h,70,2017S009735,Hombre,Peatón,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,17,2017S009736,Hombre,Conductor,Ciclomotor
No es debido al peatón,Herido leve: Hospitalización hasta 24h,41,2017S009736,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,61,2017S009737,Hombre,Conductor,Bicicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,31,2017S009738,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,49,2017S009739,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,43,2017S009740,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,35,2017S009741,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,97,2017S009742,Hombre,Pasajero,Autobús
Cruzar por fuera paso de peatones,Herido leve: Hospitalización hasta 24h,63,2017S009743,Mujer,Pasajero,Autobús articulado
Cruzar por fuera paso de peatones,Herido leve: Hospitalización hasta 24h,51,2017S009743,Hombre,Pasajero,Autobús articulado
Transitar a pie por la calzada,Herido grave: Hospitalización superior a 24h,30,2017S009744,Mujer,Peatón,Motocicleta
Transitar a pie por la calzada,Herido leve: Hospitalización hasta 24h,28,2017S009744,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,48,2017S009745,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,22,2017S009746,Desconocido,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,19,2017S009747,Mujer,Conductor,Bicicleta
Desobedecer la señan del semáforo,Muerte (dentro 24h posteriores accidente),88,2017S009748,Mujer,Peatón,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,27,2017S009749,Mujer,Pasajero,Motocicleta
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,24,2017S009749,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,24,2017S009749,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,18,2017S009750,Mujer,Pasajero,Autobús
No es debido al peatón,Herido leve: Hospitalización hasta 24h,25,2017S009750,Mujer,Pasajero,Autobús
No es debido al peatón,Herido leve: Hospitalización hasta 24h,42,2017S009750,Mujer,Conductor,Autobús
No es debido al peatón,Herido leve: Hospitalización hasta 24h,61,2017S009750,Mujer,Pasajero,Autobús
No es debido al peatón,Herido leve: Hospitalización hasta 24h,74,2017S009750,Mujer,Pasajero,Autobús
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,52,2017S009750,Hombre,Conductor,Turismo
Cruzar por fuera paso de peatones,Herido leve: Con asistencia sanitaria en lugar de accidente,30,2017S009751,Mujer,Pasajero,Motocicleta
Cruzar por fuera paso de peatones,Herido leve: Con asistencia sanitaria en lugar de accidente,57,2017S009751,Mujer,Peatón,Motocicleta
Cruzar por fuera paso de peatones,Herido leve: Con asistencia sanitaria en lugar de accidente,35,2017S009751,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,19,2017S009752,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,59,2017S009753,Mujer,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,22,2017S009754,Hombre,Conductor,Bicicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,24,2017S009755,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,33,2017S009755,Hombre,Conductor,Turismo
No es debido al peatón,Herido leve: Hospitalización hasta 24h,31,2017S009756,Mujer,Pasajero,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,24,2017S009758,Mujer,Conductor,Turismo
No es debido al peatón,Herido leve: Hospitalización hasta 24h,24,2017S009760,Desconocido,Conductor,Motocicleta
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,25,2017S009761,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,28,2017S009762,Hombre,Conductor,Ciclomotor
No es debido al peatón,Herido leve: Hospitalización hasta 24h,32,2017S009763,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,55,2017S009764,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,64,2017S009764,Mujer,Conductor,Turismo
No es debido al peatón,Herido leve: Hospitalización hasta 24h,24,2017S009765,Hombre,Conductor,Ciclomotor
No es debido al peatón,Herido leve: Hospitalización hasta 24h,30,2017S009766,Hombre,Conductor,Ciclomotor
No es debido al peatón,Herido leve: Hospitalización hasta 24h,27,2017S009767,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,21,2017S009769,Hombre,Conductor,Ciclomotor
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,33,2017S009769,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,48,2017S009770,Mujer,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,39,2017S009771,Mujer,Conductor,Ciclomotor
No es debido al peatón,Herido leve: Hospitalización hasta 24h,37,2017S009772,Mujer,Conductor,Bicicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,32,2017S009772,Hombre,Conductor,Ciclomotor
No es debido al peatón,Herido leve: Hospitalización hasta 24h,38,2017S009773,Mujer,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,31,2017S009774,Desconocido,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,33,2017S009775,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,54,2017S009776,Mujer,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,52,2017S009777,Mujer,Conductor,Bicicleta
No es debido al peatón,Herido grave: Hospitalización superior a 24h,45,2017S009778,Mujer,Peatón,Taxi
No es debido al peatón,Herido leve: Hospitalización hasta 24h,52,2017S009779,Mujer,Conductor,Motocicleta
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,50,2017S009781,Hombre,Conductor,Ciclomotor
No es debido al peatón,Herido leve: Hospitalización hasta 24h,50,2017S009782,Mujer,Conductor,Turismo
No es debido al peatón,Herido leve: Hospitalización hasta 24h,37,2017S009783,Desconocido,Conductor,Turismo
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,38,2017S009783,Hombre,Conductor,Turismo
No es debido al peatón,Herido leve: Hospitalización hasta 24h,50,2017S009783,Hombre,Conductor,Turismo
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,66,2017S009783,Hombre,Conductor,Turismo
No es debido al peatón,Herido leve: Hospitalización hasta 24h,25,2017S009784,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,27,2017S009785,Mujer,Conductor,Bicicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,82,2017S009786,Mujer,Pasajero,Autobús
No es debido al peatón,Herido leve: Hospitalización hasta 24h,87,2017S009787,Mujer,Pasajero,Autobús
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,44,2017S009788,Mujer,Conductor,Motocicleta
Otros,Herido leve: Hospitalización hasta 24h,10,2017S009789,Hombre,Peatón,Bicicleta
Otros,Herido leve: Con asistencia sanitaria en lugar de accidente,21,2017S009789,Hombre,Conductor,Bicicleta
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,29,2017S009790,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Rechaza asistencia sanitaria,21,2017S009791,Hombre,Conductor,"Camión <= 3,5 Tm"
No es debido al peatón,Herido leve: Hospitalización hasta 24h,37,2017S009791,Mujer,Conductor,Turismo
No es debido al peatón,Herido leve: Hospitalización hasta 24h,41,2017S009791,Mujer,Pasajero,Turismo
No es debido al peatón,Herido leve: Hospitalización hasta 24h,30,2017S009791,Hombre,Pasajero,Turismo
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,32,2017S009792,Mujer,Pasajero,Turismo
No es debido al peatón,Herido leve: Hospitalización hasta 24h,38,2017S009792,Hombre,Conductor,Turismo
No es debido al peatón,Herido grave: Hospitalización superior a 24h,84,2017S009793,Hombre,Peatón,Autobús
No es debido al peatón,Herido leve: Hospitalización hasta 24h,41,2017S009794,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,46,2017S009795,Mujer,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,45,2017S009796,Mujer,Pasajero,Autobús articulado
No es debido al peatón,Herido leve: Hospitalización hasta 24h,20,2017S009797,Mujer,Conductor,Ciclomotor
No es debido al peatón,Herido leve: Hospitalización hasta 24h,33,2017S009798,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,23,2017S009799,Hombre,Conductor,Ciclomotor
No es debido al peatón,Herido leve: Hospitalización hasta 24h,34,2017S009800,Mujer,Pasajero,Ciclomotor
No es debido al peatón,Herido leve: Hospitalización hasta 24h,43,2017S009800,Hombre,Conductor,Ciclomotor
No es debido al peatón,Herido leve: Hospitalización hasta 24h,62,2017S009800,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,37,2017S009802,Mujer,Conductor,Motocicleta
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,27,2017S009803,Mujer,Conductor,Ciclomotor
No es debido al peatón,Herido leve: Hospitalización hasta 24h,21,2017S009804,Hombre,Conductor,Ciclomotor
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,19,2017S009806,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,24,2017S009807,Mujer,Pasajero,Turismo
No es debido al peatón,Herido leve: Hospitalización hasta 24h,30,2017S009807,Hombre,Conductor,Turismo
No es debido al peatón,Herido leve: Hospitalización hasta 24h,27,2017S009808,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,27,2017S009809,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,23,2017S009810,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,34,2017S009811,Mujer,Conductor,Ciclomotor
No es debido al peatón,Herido leve: Hospitalización hasta 24h,55,2017S009812,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,26,2017S009813,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,23,2017S009814,Hombre,Conductor,Bicicleta
Desobedecer la señan del semáforo,Herido leve: Hospitalización hasta 24h,6,2017S009815,Hombre,Peatón,Turismo
No es debido al peatón,Herido leve: Hospitalización hasta 24h,70,2017S009816,Hombre,Conductor,Ciclomotor
Desobedecer la señan del semáforo,Herido leve: Hospitalización hasta 24h,47,2017S009817,Hombre,Conductor,Otros vehíc. a motor
No es debido al peatón,Herido leve: Hospitalización hasta 24h,26,2017S009818,Hombre,Conductor,Ciclomotor
No es debido al peatón,Herido leve: Hospitalización hasta 24h,25,2017S009819,Mujer,Pasajero,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,29,2017S009819,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,60,2017S009820,Hombre,Conductor,Motocicleta
No es debido al peatón,Herido leve: Hospitalización hasta 24h,74,2017S009821,Mujer,Pasajero,Autobús
No es debido al peatón,Herido leve: Hospitalización hasta 24h,30,2017S009822,Mujer,Pasajero,Turismo
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,31,2017S009822,Hombre,Conductor,Turismo
No es debido al peatón,Herido leve: Hospitalización hasta 24h,54,2017S009823,Mujer,Pasajero,Autobús
No es debido al peatón,Herido leve: Hospitalización hasta 24h,39,2017S009824,Mujer,Conductor,Motocicleta
No es debido al peatón,Herido leve: Con asistencia sanitaria en lugar de accidente,22,2017S009825,Hombre,Conductor,Ciclomotor
No es debido al peatón,Herido leve: Hospitalización hasta 24h,25,2017S009826,Hombre,Conductor,Ciclomotor
